HashFunction,TotalSum
e6976c10d7957d304dfa5ff068379bfc5ef54b985342001585906dcd42ed348b,4
e68de8d1ce282c563a2e8b35415e627035eb89e70a20bcaf60e276d11ec34b2f,4
8124f80560e205b7aa7987bfb6df296f1d6645c8ade82128b903b134bf2ef8df,4
7454aeea8db41795ad74bd1b9919b3dd95bb7620d3d2d7422823552edf0c2261,4
30249887899128007d0d46890b01a68d9315a8c95b43a79bc2b3341459fa5981,4
3023fdc2562ca083f704db0c68269fbf5103632981873c83b7c5e06a5a6e13db,4
8917fe48947fefe02439bc48c68bcd324eb6c764573258a489c1ecb8f1837763,4
4140638a189714b9105e1213c8f67f78605c0f6a5068943c312507bd6cc99d5b,4
4ff0484edd7ed8104383f8c6015b81400c56a38c92c18f52356bef238e9e5f1d,4
5880c76100ab7fd20abe1fa3358cc915d8b7e45688fec81813a1588ef8857c02,4
06bcedc25e3783e1ee6fd196cd7de28b3b9d058b31f8746fec2b0c476df2967b,4
7ae6ca351556dfcc8c967069f3d227e9f0f689f1ded90d06e6b272f866515c74,4
2b14e8e62699f6186af1803faff12d52bd6db5d737fa229c40583b326e3472bc,4
520d6d7d822e54ef6863d4136cd49f7a45b8d687988230965336e597d576a4b5,4
cbff2d417dc91ea2e58f2428ef0feeed06385b7bf39e9ac258bccd0b1e7e7b2a,4
cbfafe652ee41649575e27c3504139924d0e5b43432fdc594a120e0db92d4fcf,4
2afa00999fbd251149d7388ef19741fc700ceaeb5ced3f58ea52feac34ab7ccb,4
8f4bbde462981e6963f2c6c296901fbe02d4c4d65b8aba54e81cefe5b272ec9e,4
4b7d10584249b770ceff6d78e20232a18955849c0185d5549abfb4b70bcc8b20,4
979061fc93d5b1275f4717c5696aa8c412f90cecdd0a405d8f047cbe89f78504,4
b0de0fecd6a216b7078596f36e330996908a3f4ec60396249ee9e9ae6ffb1eab,4
b0cc84fdfb21b809bd18d9797cf87e848c6d5be925dc6f7a2edbb8b2ee915d37,4
449dde1c2c420a1f0741c9e52fa0c9b80ef45da4847e4b05e2009e4168f7a822,4
bea64d5c360fb2682be5300c0c9da8d14a5daa42704cb3cf022ff909c24c1df2,4
9e4694979bfea6989c3c1e94c94b040a32611e6e952ae105c836e96cc8b28b9d,4
7af55d80791bf4ec8a811692fe3aad49ea357d4d61175613d0e11d24a570be61,4
3033944416082ed1300cc79b2efec73645796860d84d32ac15397d12a30dd8ed,4
1b5a5de41a64d031defe2b494a4bb7e854f4797eef19753ff88cea3fc1e2175c,4
2b00f3f67bdf95e6d1b2f4278019eb75f94b0079883fd6fe8a11c513df7fca58,4
d8c29ca37681b41116de5ff523e17bec23d3f8d21122d7457620b858100a790d,4
15518bde63e07f0d9edef64200f53b669892f08bf6baf8ffd3a38b27a588bad9,4
a8b90cbb909404a1e7d43d58d3dbd7366a4e4e7de30a9ceae64c02ddeee49221,4
8f2d654d5b8e5e040d51380fb8065782fa9c1c5070c16229125ab8e761a66715,4
5b83e90186377cfa0b67663d9092d15cfa0459a39165f1f43763cd7d715e4126,4
e6ce80a0c6180bf391b5699455af2a8618b1fb5e146b39402a5e1fbc7176a126,4
be77a0a930c286652cc6e9208714083b9d2d03c55f15e423a5ba1807a76ca569,4
80f1245af4bc3d3466a7308301998143b89321b4cd4dfe73d4640a511ebe0d4a,4
882a8aef7da22e2126cb5bb0dce16660dbd87ae718cd9d0a172d97f23c24e31b,4
882426662abb899c5c80d7108bfc8e6b1eee3faf300dc081083179d6ad296b64,4
da78fc050fc1a71f3b250d6e1745d8383793d3b41771a3f9080e67065afd731d,4
70dde47c4b227d5dd024e42773ec6c7525d7c4d9f427d90062f9eeb3b091bc39,4
1c7f9e27c22244a38b3aa4c7aca2abc9ebceb83563b288ae5b289a779fc30f99,4
cbf8504d91e485f883d69d6fdd4769e4a428346cd9ae91b8c1619c5c5ade8fa1,4
c16d88b3a38d05ad2e0cdf60d26011f87a727349486c7bd33602ec64fd62997c,4
0ef83299a2117e771e01601892d434f1b473ba5404a9a4e0baf24cba4e62f52a,4
0ef67d1f76e6eeb82c7e3b84a35c127e6cec19f47c14b3366033447d1898df00,4
2449b13c9ea02a77f89c51ee69ba33954dd862ca98a7b576f43758f4642a3367,4
beada384f61ebd44b2132c909d20dbdc6698e4ffb2998a9978445cb5ac8ec41d,4
2ad91cb315ad0818893b02c40c6f79d3f6611e783936d05686fa3d5ed9dd97a2,4
5f2e217f9ddf492d26b258794a121bfed5e06b7ec7340d8e3afa306f5d12573b,4
97b27ca4382d59f41dff10af4f05dfe3d76ac51b163a996b7df6e0fc5405c5af,4
b29386e6f58e2fd9f4a772272ed99e6c03df046f7508d670cbceab377154c078,4
3a04dd792642c6becd3f362ea460db3ab474501d190cbd3d337f06aa66258aba,4
96046c5b70aa4d922b67fdaa41b93866b84c995764ff77ea3c32ec6f0a8e896b,4
a2cade453cdcdb45f2dd901a96312934f1d51e7d722f54b7113202d1cf73a20a,4
a2ca025aa663dda1aafd32d09ef2421a53ca2cddb76aed26996e551321080d68,4
1c9a5069f2cf1cb3af7a142f88db44f15e6a63c4d6ea94b3227728709a3a4505,4
696e59372f33e4aa9e486cfd1a9fac1e28e85bee94517accb86e8fdf17b7bfc6,4
f2e6aa336bfc142d1bba537e07414ec133a89f1d749444da39419ba4bda48b95,4
59fe37d623e393dcde3c595a90fc77c1a7158a8cca8db92fb0a328bb25cdea4e,4
7b16db17cae9c70df56646b126ff3b27ce1920294e86fa2f79daeec1dfcb6e3d,4
1571f959e20afd861e9506b35636a8ffbb8077e5023386a6a20fb94ada30e4fa,4
41188ed2c8f44e304d08024b32ee894ac7584fed54a4d364ec8a4cab076942a9,4
e6fca4d0a4e8eeb0616174ca9b7bd52400aefb32e2cb402bf283895377346826,4
80b0f2d79bbe066c5529cbe940d3311f1882227225e7892b88c6b7252a0358ce,4
247f9b0097bfd8f34af808af751c998d8744efe7446af4419f3da24513ff2488,4
b2d29c2fae02ff8e03ba3af788b18eb331eab6d000d31dd8ee05b177a2ade079,4
2ac2469ee25c1a4dbee8799376f050208b28a38b3c86718df9a9343d087c42f6,4
909959fdc934b663ea776dad8f8a25093eeff8647b4f869334811c9d436784a5,4
143e915dec37f0be3aa7faabc4e909a937183075e1e0798b2826a82e8c019412,4
cbd36db9c6cba575ca371acb892e4e5e1e09cc0cdc3fad12c7aed06ad82e9b4b,4
5ce337e96130549e0f897e5fc1fb29e944be0ff911d97e68daae4a9862007854,4
3de712d016d6b13ed3710ce13c08d17e9da03bfef5f7f74fb050f03b4d886dea,4
4ea1b5f34f0dc5d39d0b3e43c3f9000f437adb6f8b7a2473c0b144a91d88fc1b,4
896eeb50f45c879acabfdd6536ad79eff4b85465d5c778bf12c74f8a53d7ad62,4
d861d80f042f6e7a67de165cf3fa9876e7cfb3888dd1e80a07348a64cc22b77b,4
0d520a79b9557b18a6f70f463d865df5b32b41e0d02c56e0d7f475e3f41da574,4
e711e706cdcb07ccdea89a8671dfa50c6c43bc71e5c91d105d60fc1cbe354064,4
2463b7389f2753f21b7245ecdb925d2f587fcd04a7d9deeabfdbc8fd9a8a8b66,4
1b2ede75af9c066651b4588962b352b572227976e0a665ea7d87ec1063828dd6,4
87fa92959990e75e39e216d42fc9b2b60bda0371dc620dd2c1ecb5ec0929652b,4
1cb917af923d429102c2b6cb68175d5609e8e01a4303650270a7102615b97e02,4
cbadd281bfaeda31b76f08d43bc681eb1acd14371b4db72c6f0b533bbd1ddb2b,4
55b071e2c439ef7c8bd460d4d8129d96c382581234013f67f0f8d9ca78e9d8ff,4
c20a421aa12a5392d9818f40edf7d2d5327691c34b1d8c4d29a354c5bb9642b9,4
828ce5332f4fd12877ef0fcae86835e218e1f21910582383ec6e03d7999f637f,4
229d098fb17b6bb468e2db418e25f1d13ae5ebc4f4ec9aece5d0a84a1742fb09,4
2bf2bd87d0aa34269fdb782822143f81c1b44376046d697d4afe85a050e8e690,4
fae12783e73ae09a4ae99cac26a0e1d78737bd207b7bbd165629cc5106acaa43,4
880ede4947592e4817941cc601de48e61de090b490c5eda0832fb16b5d10fb39,4
0f09aac7cd8adc3054bfb619752c203a1c7f2553f3a3b0f45fa82a67b9b4cb22,4
80cc8de0aec9bfec5309bc9031b5303940eaab034b77c1d0efb16a68ca6156f2,4
7b224c73ffb4498cc8b6f8feb6321a24b47c3be927905f632ce7f875e59d0624,4
a868adec482150ead78141fee8ace5d34c3cf6d9bb6ba9c538a05bbc5fb5408e,4
a85f702bb0d0eb8b172b9e1e9e3ecaa562806ef7fb0a13cc547f1243f5f91904,4
d8586605a919dc579954f6b5658548d4ca2fc80593e56cbab6fc1b2d03104d94,4
55ab046216fdcfc8950ac9f1937fb13e9f5e0923afcb621ce1e053048fab487b,4
55a96a289b1114b8aa3865a37588179cd2512c1a1198bbd982c6db43d1835d1e,4
228f4d249320998a2752dd608be10407a53373bd66d7387ebdbe633a34168b21,4
2ac033e237d2542f20c0db2797b3d9579934cd8bf27bb6308668fc25ce266a87,4
07160621c1dcb873d6ae32d3525f830d860af3b63fc809ac606ee1117239031b,4
fc9ddcb9c159954c0b483ca1cc261ed30e13a3a088b72b485874bf485bdd4118,4
307ecc85efc1e1211aec526b448dbb71bec5940b3d06d242e84bf913ec1052e6,4
30738e231522d455621f24895c3b5e6eb64634b809f9b02c2331b82858cd9423,4
a3bd505d2b2d300f4ee63a0f53b4fe673edea563f8bebc570f217cbcc11491e5,4
249632b0fb65bc5f8e442ce49970cd826e93809d3f66f030f95729c1064c0487,4
249488ea10ea5560945426a8657e6bd8355038a102f1349db8dec80351a005c4,4
9f4e8f22c6a85e6b4ee57ef5f30ba3c5c0f5bd56d6105caaf36ecd8e14b898b5,4
2c0d68243dc29e8b7a5885d47ff1ab13c0b4ba1354524f58f67e689fff77999d,4
52d649e61c3cc34122f82d42252976397efe7892ccf500783ba227f1d864ce6b,4
b08393b2c4619f841e6fc64e156e3aba83becefc679de2eb20a7d42fdf1104a0,4
e40be55e879927d05e4cf7989b89bb7526479a279a467ee355af354f00460853,4
c215343ad5d44d23963928bf9aee2de1fe82e1ad999e78c0a5b245253a911733,4
54ae94d147c3d1ea2d7b7ecd8a4823ea4ba6a7c5bcad785df6d1d51fd3d3a165,4
0f558a9aac026e7e5b35a4f2aaf31370372478b839a6caa3fb84687b2ba88cc4,4
6e4f219846600119500464fc1ecaee7ea929fac0a446892fb79c80903ae176ff,4
ce7b8f983474ce4874927120ddf7e13fbfa6d31fef313a2c92e0df7db82c2a08,4
2ab3968da2ce25b1c447384ec76441942902fe9b9880bedff551245515e9d1e8,4
45a412614646b73527f54e2078b32f4b541ac9004cd2c7a60c365d8c5afb3b8e,4
80a3f9c013eb5952260169da787d6a53c2c86ff29d5dcd9f05ea6dfe154a3b3d,4
809dbe567e158aaa7146969f6f1e3383a357711267ec4414fbdb529c747ab5be,4
809c0823cd09102e5488a8ba7cb5474eb7f11f8407eae756d9d9177c86b91a4a,4
95c18a707f61f0594d8ac891b376170ef503eba99c2c885491e64f1fcf31ffe0,4
4485ef9480287f4d61768ab022a6d54a5647b1eddc34aab7619a58b569eae8f9,4
2f6ecb2242b46c847a39dc5941894f37472aae78b23cae2269cab18a37578d74,4
02ba2ebeb06bf0f01c01ae084b55ae72ad034e95e81b7eaad081bec471bc779c,4
338328ed21572cf0b7dfde330d1f0b613db554d96e784aa99f4491fe008778ce,4
88024a34eef41683fb020a8749d597f68bb7d9db6c3decf006db676082f5d460,4
40eaa25807cacc19f164214e5e237c5caa970971be0e522713f389ff5cc387fc,4
074ba3e207de6ee13e5f1735145d8065db970e67f4b2ea9e6e51c0c1e4967447,4
e7e04f2cfcddd1b147edbe8d2d18b253ab800f3dbdd58a01ff476569dc30cbe0,4
45b7330befbadb5e676d109dbdb4766a5acd77964631400f41ba31155e94e34d,4
38f62a21bab778bd42232a3909b7a9265cb12a412c6de74fa90570fe8ea3fdc2,4
8986c881f2c5f6a0ab6b7b877896c8ade3b687e78d4d0ac95dd230a218622eaf,4
159ef751c61b5e07443049213a3fd8867f07e3c3de94554f953fef9aff38b442,4
1597eb95fb6449bc33e50152423df73869d99c159d97c7ba80100a3ec0286079,4
7374e5075d00a16dd742df7176dd4157b45089880e113d79f12c65b1bbb960f5,4
7371561195cf403d721c9369244bf29199f9f3d57225b95da9d8d2b2929d0879,4
38eed0d5952660df51a5a267b444dd34c51586345ccd4d0e1925917ab7a771f7,4
95b909a8c54a0debf0a371001a8011c0cc75b9f8b4dfc4fc57408c16ac239d5d,4
82c635e8d455058589961c765523fbed22d0fb1105aa57139be353ddae7a9bfc,4
cb8e711856cbed13e15354e7dcf5bdf1b1e6c4cb6dd9fab9b43e2a79f8bc29c4,4
770063119a8c058aeadd340bd7730f8d58bca3abf3f0d3c6b7adacbd8795c537,4
b0133672e3384c9d6c1b442725dc401cf9c56613417b3bb3ed409e50fbbbc6a9,4
805c211cea1f43b85cee72e2d86e8391f4d0ea507093cb8d086ad6f36937ae3b,4
40f1f93171f381784a2754ec44a7c01b76f9566e31d46ed332da5d352d6b61b2,4
1af7068ebff68837f975a045b65d588a59bd44376ac04c89a3e738ff715b9e02,4
fccdd4f7778b6ca121d9e1284f720a983b3dfdc86124855ecbe6c591bcc5eeb6,4
24dd7ccf3dd49bcee0942ee53b685572b32d3fae678109390c1c39885b130ebe,4
24da9355292facc515a1a7d251a01a987b0939ad91ecb9ad9a1a93c54829b537,4
e3bb9a8ada0ffe26f38835269f450f6e219fc3e0b75de2a3fc22b3654933adaa,4
7a0b533fcc415cd9056d09b50a67fc50ed0676472ac7958caab49cbe6cde197f,4
7a0af7c32afb7c3543eae98a0f517e7993ef2729effdd8c3b5331ab9c9b649c3,4
aa47862c5d5f685f84cf2b05f71892e5df0dee4e34fff3cb69b06709fec62e10,4
1ce87fe6c8a68dec48c093cb54f39ac064e37587bb3e5f724eea8bcd72b32f78,4
38e7e18a73abc7daf2f76d777397c8a44ae99e3c9cab03ef574771afcf9b7073,4
68f40ea4babef4d6b22bc21a25de87c298a0880baa564d1e7258d336525ab91b,4
4c9ed8f5ff81b7504a399bb369ae8342b7f098aab52653fb9a412611717f7af8,4
4c9ec2036da00c97bd2006254314e92b1404a4f6dd6107e6e6004ce6965cf67e,4
6adf4b32fc7fba244709e46a21e58726b45bd13c10e85a16b35bd9841f7f5e56,4
3080b098e5693c39be1a0616d631cad947be97dcb24f2072ae298a1aeb2d8db4,4
1aef8a7ffba26d47b2f511752fdce6e99c626ad6be1f2e00b10b4e202cc3570b,4
1aec4fc089064fac5f2edcd1986d20fc72f33fe3da6638cb58226cb52b3dbe5c,4
9dd584eb9ef4310c1ce7adca6036cbc5d6383b2539893401b12f5698bfe52cf0,4
71f925e82a36b69c5e3b61b1155cdb102f35ffc0b8961a7f0a41b23db68400bc,4
4fc3adc1a6b8b37c54110e844528e5a902026154f77404c4d4382faba78b745b,4
52dcc9e7c331671c5e0be67744d987f71ef4de6e77cd838ad1915f721c02d3f0,4
2c44842e6c1c882ad1f71812812dcdb503496409c19b212e89f2b037332c27ec,4
87cd2263bfcdd3dce5f82ba8906af7de1272c512aaa8014280be7f05ac579011,4
87d5fc214e9bf25563f931290b12b7a6d48a6d757f9a5c7be28e358a97ffbf4c,4
cb85e25caff15dce7cce7c0e1e04fdd31ef77d5920c03ca4f8fcf26cf49ff37a,4
4465d7d794f9420fe370c4070dae71d60cdb597b203255acf4767058d4e13dbc,4
44641b7d6c20cf791c835447181b807646ff6e4006fdc32a75b4b6725a8ec268,4
544370ba67d0783396a3885685dca800c8e9c87d72af9ce40c5d827a6d6ece77,4
b34b26cb6e24993eee13202991f6e2c039026a345e286a960fb8fa682cac9ad5,4
98499d92f13b21419116700cb8f641b23cc8b8762ae4a911aefbd00d500fc1d5,4
0cbdaa15b3258476fca05a61b5447d101e1b773f3cf9ec35f3cc99110c29a546,4
e7f0c83c96ca208c18857f9d5c234b3d1c073c1dd7436f8a1d3ed1ffa6e51054,4
a810d389ca709f594aabf35353371326d7e74d741eeda2b834eaa97b80807ec3,4
cef232bdb6c951a01b04e610ff449a83d7cceffc4dffe7e1f0b50de122e6fb1a,4
709edc95100550f5ef196fc801556fda8823685e8a56962b65b6df17bd798120,4
d7e342af3d41cbc58f11b20ed8b17e9d8c74fd9a2860905a4b468995bc5813c6,4
9852bbb6d507e34701e73b0bdd30eee8b075d3652e3e57308c971bc01b310c5c,4
22486f0cefee0cd35500509a3f8158a40ce29dadfac07213c2ea54fe228efcfe,4
5220d1f42fd71ef4c0f0ebd975b23d9b9006296137c1e35ea099525559422a5d,4
db28bc3124353c5e7e006cbe548bbccc466566d09f1b675d37bdb91034743a78,4
aa530e86827dec9b8b5442424c59718b3daeb849d4e9e896234382810e98af33,4
4cf5d6563456ea4f358a1a9ad8e35594311d975bc39d48cbd73a2ebb73c89414,4
698b678dbbbbddbe1a9132f850e0197f0b41aa8b4635228cea45a181796254f8,4
662aff9933109cf453242eb8a297cca01a7ea8f0b6bd298af74e99876b5ae6a2,4
5fdefbfc6a5368a27d1372a319bb051208ade18ee3ff5eb0df2bd4736fd85531,4
5f132aa9dcf2eab3fb6b68a3dbdd70195492773076921117103e11754e62a1c9,4
9565dfb39b5dfcb9a446a5e979a163a38f09934f390336207b48fd7d80ca1e04,4
e36250b46a33ba69802ca426ca81f1f74109e6c5df9a8fc98ff19e3114d20912,4
2c6a42440aa69ef1325884269df79e6d0e993614330da47c63169914df4de078,4
e8238ecbfef5449d6490f7eaed3271d6060865d501c94d5f902ea988e432cf7e,4
d7cf62672b30e69d193b7fa7aa6a19bc1578d230617a5640c8f478bd9c144262,4
56e87f1de0f2870c29a9f22e0c47215283ed953fe6b47bf9b72b4ced0880855c,4
620e1a8a77a7a67516d824694ab8f999349a2a16530671576fdf1ae06b4f8165,4
01a985720a4e4f68f210acb8bc83f3f0042976867a5b10a8804d3a10f1cc66ea,4
0584e806fd50d36c39a667e9294d836fbebff33cee9b312b3c4090ecf0880b03,4
2c5866ec54f9734257e3c8443168f3daf86c7ce34d9284c222efca2d9f404de4,4
957abf197e679caac665bedaa98666825231aed32a16474a53392d958c27661c,4
afe90df6f570b3c0506007a7c15afc9a9f2bfe9e200d47f4384341c776cc1055,4
5be2a46174dc2f6a2758e9648278a01873048ca2501a12e515729b005ec4f6e1,4
720e38ce1e2be78706b3ead9ee1a01a8c1e4a9b0ede611d66b349bda88071a47,4
c2867b9484fb61aaa0b408e49e9ce243b85d540a0fe39c4e4a465d187cd772d3,4
9dcef56d7db72da8fa4a281393e8e7c0b0b79ed00f761fcf79f9c6632829fc4f,4
cf0ff32e86046185108fc3bca9a19ae241153fa71b502a1537fdacff3489aee8,4
38a901f68171c9fea292422b66eaa16020519b8ad596d523dba30d8684362e98,4
7b8016d1a0ff6b278ea6806cb4f5701f66a5cf85d4c5b64c144ea20318b536dd,4
68d9b7948562b680e9d7e52824d774e2b311a844788e22083606bcca2eb9b734,4
8019881ae87e6e2743aaee0d419f6f9628b19037173e7436d450ec8311c3bbec,4
e8275196d4323c972ef4960bf2f500701f72b4b24896812f3dae43e9a6ffa788,4
fcec5f503567a4fc8f647d9450bd59bc349d5bd91b73d767d0aebe5fa1266f75,4
a3cb9396316307283978649e3fa6c8a6df1276cbbdb2c64892dd7834bb2571d5,4
6fd8c1076363df5924fe5f22f9233a00b4648731c7e2a70a49387ac0b4730fd2,4
6709333a312125082b4cf8206e6f1d92caf69eef041d4a2b9b2ab348aacb0750,4
5d52c41dcdf8b9f7f102a7ff13d023dd2b9718a254de67b9f5c8d8dc9b16536b,4
7b9c04ef35d802084f56cc2bf309a0f621c1128d14a6062c2a0df12406f9f433,4
cb533f48d107e755c7522f994486e2fe39b22db3832db148f368afb8c2f16fac,4
87ba68485233bcfe0c9f8cc1e603d2f9cd898745021b7d7b95d05b6903348595,4
db56d9c8ba767791f86a804db5c3c2672710e4973e0839e224368639d2892ed2,4
6a8713ba9a2b3b29f93666f1431e1b97a2cf0c63498ec6e3a37f6a479ae56828,4
6af1f231c05bd6ef7bf4a599382e8a3ad5613109c08fafd6a8d62f27c72cef12,4
a7d92fba6f53177010210fd3a45acd65d195391f0e18a02301bb47bbe7722cd4,4
a7d192580e9f3020958c619ba0449cad402142050186a6d4e9709caa43b13411,4
40dd6f4071083d3482c9ce1128efbfd6548a8db78b7d6c62bde83cf6686c563d,4
98aa8641a06cb8ffe78a09d9026353fed9b9a486a7344c2e953145ffc21d1f35,4
98aa0bec6207d6f84989b1e8e11007c8b3c747b21266f000c0b70dc5fd4605c6,4
a28b48db270c5fa103d1e6844efb332de20c19df9662cc2b129598cdd6b94f60,4
fa726c71fe63baeffdcfb41a493f624a4b7eb61aabc2ab7c707d6c09708636be,4
afce2e32dc5950c85738ece8b9f3ed59e9dae3aaf4888a53d69c99f9cc4d8139,4
afc234c2fc7adbde7c49496c487cdd631a6254cb4a1cdabe2b37b7595170b8b4,4
f5484a3e150cbd1fb4a6d0465224c30f1def188095592a5c09a327b983a39600,4
bce9ef9d41a0793ddbb362c87e1b0a15915d07b14d4d3f24f7ce0a4e1dc6d4df,4
0ca6da498adc6867c1d04685e78ab3dc75a86854903a3d77b0b5d7c2e2791f2f,4
cf21e82b83e141d405be48b7d5f6f716a498fddc8455d52c588ac83b95c3f373,4
15ead92c5a4bf2bef0055a608bad5a4c455d53a0ba3c7dd819acb225e9887ffa,4
d79f137ff3073356f48412f86ef1a8e487ddbfd8a6bc87f21bb2350486df47c7,4
7482f8e6e56b8824b5188e3b99bd8505480575ea3516d6031a22702a68ccf13d,4
b38944dcb4c3a14e780777e99372db1233e22a82108aa29800bfbadbcd650a9c,4
2a6515f2c8e1961682f0bab2aed55617b87278147fff19df9da407404daefe19,4
361faab05f4d96b2ccd3e7d9c4383249e40c1f774561097af61dd67e538cc7f8,4
e3300d3d9e6e0791e1595bb33d7d47817eee0da875ca3ec7ef11e9764bbb6b5b,4
056d9a30772eab49f9423466731f653cd3151522e2cb48fa08efba79fc6cd06c,4
13dc594c04ddcad478ca969793ec2c737dacf042253d600122cd00e640f9a161,4
13d7a815c55910a4d9781afa32062fb6e3c2261b0ba4a52a0e6310e1483383bd,4
9565790168192d954765c71dfd641cef22ca7090956fefc757a25ab05dced9b8,4
98a741da5bc2eae467329410d0197667be5f01934ad522d0122a2b3760b4b19f,4
cf3af6e630c69fc91abd5f93f6f40f3873c67792c85f447fbe255d7c73183867,4
d77c64754b77a7184db67d4cdeba6c0da2136ab72e8e0d9ad19fc7a1b13aebfb,4
5ee8332c373046555f487164666509ae794bb520f17b88192d3ec78fcbadcffa,4
98c1b894f1d18066baea9e61137f5cf41952427d39782c02f0950725ba2a0131,4
b3958d7a42f9189b28d99b187a774068280ce920c2103dd4bc4a986464ccf3bf,4
5d46242d83d1692d668efe4a698ea25bcc2b3b7a602d739101ddf1319217421c,4
0c6875530fe439c5ce6529f8a77024495bd924f26e641a3ce75059622d954c9f,4
1613da23d46902c77000262381c5379e5b05db335b4f409c493fe633b58de974,4
1a6ebea82d381b12d4c684a6a4ea71375774860eee2e09f35be99c98c069cbb4,4
e8d75621c706d0e3b23b3c7402aa239ba37d952c3064e92082cd991511247ac9,4
1d0e7b02c0d97f76bd8cc54dac3fb7b65f7755024542c06f9a3a26b77069ace1,4
1d0cd30ed266cb64af708bfd3f650220499ac5aa26ad42bc5dcd0ecd6887d381,4
50df43db6aaa0683b3df660d828796f4b9e5d6f538a8e44f12f6daf484258c74,4
3a622a29031e3a3c404847d2eeeab500e34fe11238c8552be9e27d9e7d1a5806,4
6e0eed4b6a4ff390b80949608efca04dafa6e0a40e351471065472a8e620764e,4
55ee974f0a35f9e34d18f2c46bdf694905ca8b9734c3ea7bea0ce9242ee93e24,4
2a6912cfd5853b6e42afe9368fefd036d08d30ed14a67c05bc0ef21cd87f1199,4
b3d7e71d8ea182f37ecd6ee5b095bccffef7ef58250fd313959d437bcf889318,4
cf5ec1204fda8d32f076dec66339b906121aab1e9612809a6fe77e6caf1641da,4
6211823a099c7565a833f499382eea38eff9d3f96f3b3bbeed65928b4f4da6ea,4
160526b39e45b5bdfe2506d1be913c5a67f8cb1ae977c19c562a000e6c8bb83e,4
cf665e08c0eba2e2194c32ab979dd5693dc368bccd5ada088cf67e1441e57071,4
163b30f4d0677a145f8071fe9966f5a2d9ca5ac93bb7473dc15a5ded22193e2b,4
d745062549422d5030cd491135f11f69b0d1c8aae9554142d3be6e8cd43c2d6f,4
d74455a7ce099987e09fd9c5d8f14462e8065cdbdabc0177b97d0482a649c91e,4
0c35616b27f33911b39f797ea8d27b9658dc7595253d4534ec135b777b9d5234,4
afa236037a785b888d253b7f792b3749f85c238578350d3fd4c9f0b55e1d5c5a,4
79d008c5ce5dec8ee3e3adef55f344e78a92d07075a8420ef78237dff7090fed,4
02f60d9740b26508ca544eb230a5fbb19eb462f2c50610100517f42bdeb5f5cb,4
13bb8d884d0344082fdd9698016f8d394fbe0597e075c2a85234e4b2f368c30a,4
21df8496e0dc179090ced57c57a09d11e141a6d7203a71dd3dd5698bd2e50695,4
07972d203d881f8b1b451f3c832bba805742d3512fd4d665fc56b6b0254c05d9,4
f169b11ddb18d3416cdf506f0d271c50aaaf2568c2e94b30b990eb03f1dbfc8c,4
2a38ff63cfff2dafaf23319f331a3966ed3509c879eaa1f971259f743d260587,4
46133f5a161eefa397432609097b53c86e416ebec941b5183b2f4194077bcec3,4
e8e6cf53f7c7ae3e95d4ea39813968c94a5bef63bb08e5cf7ea66426b3f65ceb,4
fd66560075e9f648fc9d1a8933f020b4e4ead10118817a65f4d914392b0fd8aa,4
0c6a8ff161495d19d7873f439be4fe26f57039da775cea403d95a19c0e1584e4,4
b421fa6b19e74f1c65b16fbab695bef7962a293d3b54e3e7ee0e45e4521e5c51,4
b420b983c9ebf5e88c477288f623918f4979125b0c7a42b7e5366df062b07016,4
bbf7a4354a790d20140dfdc39e720ab328c7b89da81b9d119384c0b3eebde5cc,4
e92aa0ff4bada3d62c7282b416ca43adbfda1f875175daf236ac2146ab02e146,4
e2bff4e2ea7715b6c1ed8fb2f272477cf71e42ae2f5d06bff8ca78ebb95d7f0e,4
6993fd6c0d5e773b33678ec25d04bc37819b1a88dbd8aeb7b8e4959e1ffc59a3,4
2c943ba15a299e878565b3e9e8f58da5b43dc46a8a1b00cc30416494f65a81d4,4
79c3e959e054626191e16c0b14e70adeea81661d1d6d6e2dd90b5dc73a07e777,4
db9526b1052f457a670af9cae2d3579100d73439ed94c2a9caf7d4145468cf21,4
2f14029132319c24c9dab6cd465a8c5696e278bdd827a6da83dbd52b7bc7d118,4
4aee5db4e2034d3b206e76815189551bcd139e31bd73c383348262f239cad22b,4
aabb6b86a7b6fb5699112ea14d047c9eb3e6912b11dc0a3d7fec306050fda47a,4
dba4bd33c569065c0544886f06a13fe88f5000a214c960fd3160f672685fca1a,4
c3207ceee2f07ec1c6b78dd4a9d40295030743fa2f9a0cb852a56a4e21e86218,4
0c4cbd7848921028e5688ff63ae1ddaf2ec117e0573562af7b68d33306993adc,4
32bee7e5aaa6293cde28b1e7a0546b0a739677e526e6a9e3c1ba0d6ceea60a73,4
bc019b3994219945bc00324b92794fe34a047000d0b962cc23879456bb50b7ac,4
bbcdc0b6ca1c251166c6e1e95a716d5480bee2bd806cf23b688242d5e94cc9b1,4
bbcb9cabb95626ee99b905b79f571e5b39372dfe71c0557cb42a57c055b6692a,4
0c20d477429829cf3bbd6c552dd92bb2da459618e2b5d6844d2808450f2c0181,4
c36102c659e9da2b9011ebe1467aa133ae66cb8729a0c66a4e66f9ace6c6937e,4
c35afe9952d48cdcdf66e04b97bb170f3054b04660018142dcffec399acd00a1,4
e2ad50b299f3a2e6c9b7ddff754bddfff9e31162920e049f781be1a1e0e330cf,4
65f51549fb6cb7f8f5431dd55db8daf9e52db98b54b056aca88046c48111158c,4
